berg_id,date,latitude,longitude,sensor,length_km,width_km
D20A,2019-07-27,-68.9,36.35,nic,,
D20A,2019-07-28,-68.9,36.35,ascat,,
D20A,2019-07-29,-68.9,36.35,ascat,,
D20A,2019-07-30,-68.9,36.35,ascat,,
D20A,2019-07-31,-68.9,36.35,ascat,,
D20A,2019-08-01,-68.9,36.35,ascat,,
D20A,2019-08-02,-68.9,36.35,ascat,37.04,16.668
D20A,2019-08-03,-68.9,36.35,ascat,,
D20A,2019-08-04,-68.9,36.35,ascat,,
D20A,2019-08-05,-68.9,36.35,nic,,
D20A,2019-08-06,-68.9,36.35,ascat,,
D20A,2019-08-07,-68.9,36.35,nic,,
D20A,2019-08-08,-68.9,36.35,nic,,
D20A,2019-08-09,-68.9,36.35,nic,37.04,16.668
D20A,2019-08-10,-68.9,36.35,nic,,
D20A,2019-08-11,-68.9,36.35,nic,,
D20A,2019-08-12,-68.9,36.35,nic,,
D20A,2019-08-13,-68.9,36.35,nic,,
D20A,2019-08-14,-68.9,36.35,nic,,
D20A,2019-08-15,-68.9,36.35,nic,,
D20A,2019-08-16,-68.9,36.35,nic,37.04,16.668
D20A,2019-08-17,-68.8991,36.3482,nic,,
D20A,2019-08-18,-68.8967,36.3434,nic,,
D20A,2019-08-19,-68.8934,36.3369,nic,,
D20A,2019-08-20,-68.8899,36.3298,nic,,
D20A,2019-08-21,-68.8866,36.3233,nic,,
D20A,2019-08-22,-68.8842,36.3185,nic,,
D20A,2019-08-23,-68.8833,36.3167,nic,37.04,16.668
D20A,2019-08-24,-68.8833,36.3167,nic,,
D20A,2019-08-25,-68.8833,36.3167,nic,,
D20A,2019-08-26,-68.8833,36.3167,nic,,
D20A,2019-08-27,-68.8833,36.3167,nic,,
D20A,2019-08-28,-68.8833,36.3167,nic,,
D20A,2019-08-29,-68.8833,36.3167,nic,,
D20A,2019-08-30,-68.8833,36.3167,nic,37.04,16.668
D20A,2019-08-31,-68.8833,36.3167,nic,,
D20A,2019-09-01,-68.8833,36.3167,nic,,
D20A,2019-09-02,-68.8833,36.3167,nic,,
D20A,2019-09-03,-68.9,36.35,ascat,,
D20A,2019-09-04,-68.9,36.35,ascat,,
D20A,2019-09-05,-68.9,36.35,ascat,,
D20A,2019-09-06,-68.9,36.35,ascat,37.04,16.668
D20A,2019-09-07,-68.9,36.35,ascat,,
D20A,2019-09-08,-68.9,36.35,ascat,,
D20A,2019-09-09,-68.9,36.35,ascat,,
D20A,2019-09-10,-68.9,36.35,ascat,,
D20A,2019-09-11,-68.9,36.35,ascat,,
D20A,2019-09-12,-68.9,36.35,ascat,,
D20A,2019-09-13,-68.9,36.35,ascat,37.04,16.668
D20A,2019-09-14,-68.9,36.35,ascat,,
D20A,2019-09-15,-68.9,36.35,ascat,,
D20A,2019-09-16,-68.9,36.35,ascat,,
D20A,2019-09-17,-68.9,36.35,ascat,,
D20A,2019-09-18,-68.9,36.35,ascat,,
D20A,2019-09-19,-68.9,36.35,ascat,,
D20A,2019-09-20,-68.9,36.35,ascat,37.04,16.668
D20A,2019-09-21,-68.9,36.35,ascat,,
D20A,2019-09-22,-68.8258,36.2008,ascat,,
D20A,2019-09-23,-68.8258,36.2008,ascat,,
D20A,2019-09-24,-68.8258,36.2008,ascat,,
D20A,2019-09-25,-68.8258,36.2008,ascat,,
D20A,2019-09-26,-68.8258,36.2008,ascat,,
D20A,2019-09-27,-68.8258,36.2008,ascat,37.04,16.668
D20A,2019-09-28,-68.8258,36.2008,ascat,,
D20A,2019-09-29,-68.8258,36.2008,ascat,,
D20A,2019-09-30,-68.8258,36.2008,ascat,,
D20A,2019-10-01,-68.8258,36.2008,ascat,,
D20A,2019-10-02,-68.8258,36.2008,ascat,,
D20A,2019-10-03,-68.8258,36.2008,ascat,,
D20A,2019-10-04,-68.8333,36.2833,nic,37.04,16.668
D20A,2019-10-05,-68.8258,36.2008,ascat,,
D20A,2019-10-06,-68.8258,36.2008,ascat,,
D20A,2019-10-07,-68.8258,36.2008,ascat,,
D20A,2019-10-08,-68.8258,36.2008,ascat,,
D20A,2019-10-09,-68.8258,36.2008,ascat,,
D20A,2019-10-10,-68.8258,36.2008,ascat,,
D20A,2019-10-11,-68.8258,36.2008,ascat,,
D20A,2019-10-12,-68.8258,36.2008,ascat,,
D20A,2019-10-13,-68.8258,36.2008,ascat,,
D20A,2019-10-14,-68.8258,36.2008,ascat,,
D20A,2019-10-15,-68.8258,36.2008,ascat,,
D20A,2019-10-16,-68.8258,36.2008,ascat,,
D20A,2019-10-17,-68.8258,36.2008,ascat,,
D20A,2019-10-18,-68.8258,36.2008,ascat,,
D20A,2019-10-19,-68.8258,36.2008,ascat,,
D20A,2019-10-20,-68.8258,36.2008,ascat,,
D20A,2019-10-21,-68.8258,36.2008,ascat,,
D20A,2019-10-22,-68.8258,36.2008,ascat,,
D20A,2019-10-23,-68.8258,36.2008,ascat,,
D20A,2019-10-24,-68.8258,36.2008,ascat,,
D20A,2019-10-25,-68.8258,36.2008,ascat,,
D20A,2019-10-26,-68.8258,36.2008,ascat,,
D20A,2019-10-27,-68.8258,36.2008,ascat,,
D20A,2019-10-28,-68.8258,36.2008,ascat,,
D20A,2019-10-29,-68.8258,36.2008,ascat,,
D20A,2019-10-30,-68.8258,36.2008,ascat,,
D20A,2019-10-31,-68.8258,36.2008,ascat,,
D20A,2019-11-01,-68.8258,36.2008,ascat,,
D20A,2019-11-02,-68.8258,36.2008,ascat,,
D20A,2019-11-03,-68.8258,36.2008,ascat,,
D20A,2019-11-04,-68.8258,36.2008,ascat,,
D20A,2019-11-05,-68.8258,36.2008,ascat,,
D20A,2019-11-06,-68.8258,36.2008,ascat,,
D20A,2019-11-07,-68.8258,36.2008,ascat,,
D20A,2019-11-08,-68.8167,36.2333,nic,37.04,16.668
D20A,2019-11-09,-68.8167,36.2333,nic,,
D20A,2019-11-10,-68.8167,36.2333,nic,,
D20A,2019-11-11,-68.8167,36.2333,nic,,
D20A,2019-11-12,-68.8167,36.2333,nic,,
D20A,2019-11-13,-68.8167,36.2333,nic,,
D20A,2019-11-14,-68.8167,36.2333,nic,,
D20A,2019-11-15,-68.8167,36.2333,nic,37.04,16.668
D20A,2019-11-16,-68.8176,36.2324,nic,,
D20A,2019-11-17,-68.82,36.23,nic,,
D20A,2019-11-18,-68.8232,36.2268,nic,,
D20A,2019-11-19,-68.8268,36.2232,nic,,
D20A,2019-11-20,-68.83,36.22,nic,,
D20A,2019-11-21,-68.8324,36.2176,nic,,
D20A,2019-11-22,-68.8333,36.2167,nic,37.04,16.668
D20A,2019-11-23,-68.8333,36.2196,nic,,
D20A,2019-11-24,-68.8333,36.2273,nic,,
D20A,2019-11-25,-68.8333,36.2382,nic,,
D20A,2019-11-26,-68.8333,36.2509,nic,,
D20A,2019-11-27,-68.8333,36.2636,nic,,
D20A,2019-11-28,-68.8333,36.2749,nic,,
D20A,2019-11-29,-68.8333,36.2833,nic,37.04,16.668
D20A,2019-11-30,-68.8312,36.2892,nic,,
D20A,2019-12-01,-68.8257,36.2945,nic,,
D20A,2019-12-02,-68.8178,36.2992,nic,,
D20A,2019-12-03,-68.8086,36.3036,nic,,
D20A,2019-12-04,-68.799,36.3078,nic,,
D20A,2019-12-05,-68.7903,36.3121,nic,,
D20A,2019-12-06,-68.7833,36.3167,nic,37.04,16.668
D20A,2019-12-07,-68.7773,36.322,nic,,
D20A,2019-12-08,-68.7709,36.3282,nic,,
D20A,2019-12-09,-68.7646,36.3345,nic,,
D20A,2019-12-10,-68.7589,36.3404,nic,,
D20A,2019-12-11,-68.7543,36.3453,nic,,
D20A,2019-12-12,-68.7809,36.2745,ascat,,
D20A,2019-12-13,-68.7809,36.2745,ascat,37.04,16.668
D20A,2019-12-14,-68.7809,36.2745,ascat,,
D20A,2019-12-15,-68.7809,36.2745,ascat,,
D20A,2019-12-16,-68.7809,36.2745,ascat,,
D20A,2019-12-17,-68.7809,36.2745,ascat,,
D20A,2019-12-18,-68.7809,36.2745,ascat,,
D20A,2019-12-19,-68.7809,36.2745,ascat,,
D20A,2019-12-20,-68.7809,36.2745,ascat,37.04,16.668
D20A,2019-12-21,-68.7809,36.2745,ascat,,
D20A,2019-12-22,-68.7809,36.2745,ascat,,
D20A,2019-12-23,-68.7809,36.2745,ascat,,
D20A,2019-12-24,-68.7809,36.2745,ascat,,
D20A,2019-12-25,-68.7809,36.2745,ascat,,
D20A,2019-12-26,-68.7809,36.2745,ascat,,
D20A,2019-12-27,-68.7809,36.2745,ascat,37.04,16.668
D20A,2019-12-28,-68.7809,36.2745,ascat,,
D20A,2019-12-29,-68.7809,36.2745,ascat,,
D20A,2019-12-30,-68.7809,36.2745,ascat,,
D20A,2019-12-31,-68.7809,36.2745,ascat,,
D20A,2020-01-01,-68.7809,36.2745,ascat,,
D20A,2020-01-02,-68.7809,36.2745,ascat,,
D20A,2020-01-03,-68.7667,36.3167,nic,37.04,16.668
D20A,2020-01-04,-68.7809,36.2745,ascat,,
D20A,2020-01-05,-68.7809,36.2745,ascat,,
D20A,2020-01-06,-68.7809,36.2745,ascat,,
D20A,2020-01-07,-68.7809,36.2745,ascat,,
D20A,2020-01-08,-68.7809,36.2745,ascat,,
D20A,2020-01-09,-68.7809,36.2745,ascat,,
D20A,2020-01-10,-68.7937,36.2721,ascat,37.04,16.668
D20A,2020-01-11,-68.7937,36.2721,ascat,,
D20A,2020-01-12,-68.7937,36.2721,ascat,,
D20A,2020-01-13,-68.7937,36.2721,ascat,,
D20A,2020-01-14,-68.7937,36.2721,ascat,,
D20A,2020-01-15,-68.7937,36.2721,ascat,,
D20A,2020-01-16,-68.7937,36.2721,ascat,,
D20A,2020-01-17,-68.7667,36.3167,nic,37.04,16.668
D20A,2020-01-18,-68.7937,36.2721,ascat,,
D20A,2020-01-19,-68.7937,36.2721,ascat,,
D20A,2020-01-20,-68.7926,36.2708,ascat,,
D20A,2020-01-21,-68.7895,36.2674,ascat,,
D20A,2020-01-22,-68.7848,36.2621,ascat,,
D20A,2020-01-23,-68.779,36.2555,ascat,,
D20A,2020-01-24,-68.75,36.3167,nic,37.04,16.668
D20A,2020-01-25,-68.7654,36.2402,ascat,,
D20A,2020-01-26,-68.7583,36.2322,ascat,,
D20A,2020-01-27,-68.7517,36.2248,ascat,,
D20A,2020-01-28,-68.7459,36.2182,ascat,,
D20A,2020-01-29,-68.7412,36.2129,ascat,,
D20A,2020-01-30,-68.7381,36.2095,ascat,,
D20A,2020-01-31,-68.737,36.2082,ascat,37.04,16.668
D20A,2020-02-01,-68.737,36.2082,ascat,,
D20A,2020-02-02,-68.737,36.2082,ascat,,
D20A,2020-02-03,-68.737,36.2082,ascat,,
D20A,2020-02-04,-68.737,36.2082,ascat,,
D20A,2020-02-05,-68.737,36.2082,ascat,,
D20A,2020-02-06,-68.737,36.2082,ascat,,
D20A,2020-02-07,-68.6833,36.2833,nic,37.04,16.668
D20A,2020-02-08,-68.733,36.2137,ascat,,
D20A,2020-02-09,-68.7286,36.2199,ascat,,
D20A,2020-02-10,-68.723,36.2276,ascat,,
D20A,2020-02-11,-68.7167,36.2363,ascat,,
D20A,2020-02-12,-68.71,36.2456,ascat,,
D20A,2020-02-13,-68.7033,36.2549,ascat,,
D20A,2020-02-14,-68.6667,36.25,nic,37.04,16.668
D20A,2020-02-15,-68.6914,36.2713,ascat,,
D20A,2020-02-16,-68.687,36.2775,ascat,,
D20A,2020-02-17,-68.6841,36.2815,ascat,,
D20A,2020-02-18,-68.683,36.283,ascat,,
D20A,2020-02-19,-68.683,36.283,ascat,,
D20A,2020-02-20,-68.683,36.283,ascat,,
D20A,2020-02-21,-68.683,36.283,ascat,37.04,16.668
D20A,2020-02-22,-68.683,36.283,ascat,,
D20A,2020-02-23,-68.683,36.283,ascat,,
D20A,2020-02-24,-68.683,36.283,ascat,,
D20A,2020-02-25,-68.683,36.283,ascat,,
D20A,2020-02-26,-68.683,36.283,ascat,,
D20A,2020-02-27,-68.683,36.283,ascat,,
D20A,2020-02-28,-68.683,36.283,ascat,37.04,16.668
D20A,2020-02-29,-68.683,36.283,ascat,,
D20A,2020-03-01,-68.683,36.283,ascat,,
D20A,2020-03-02,-68.683,36.283,ascat,,
D20A,2020-03-03,-68.683,36.283,ascat,,
D20A,2020-03-04,-68.683,36.283,ascat,,
D20A,2020-03-05,-68.683,36.283,ascat,,
D20A,2020-03-06,-68.683,36.283,ascat,37.04,16.668
D20A,2020-03-07,-68.683,36.283,ascat,,
D20A,2020-03-08,-68.683,36.283,ascat,,
D20A,2020-03-09,-68.683,36.283,ascat,,
D20A,2020-03-10,-68.683,36.283,ascat,,
D20A,2020-03-11,-68.683,36.283,ascat,,
D20A,2020-03-12,-68.683,36.283,ascat,,
D20A,2020-03-13,-68.683,36.283,ascat,37.04,16.668
D20A,2020-03-14,-68.683,36.283,ascat,,
D20A,2020-03-15,-68.6833,36.2333,nic,,
D20A,2020-03-16,-68.6833,36.2333,nic,,
D20A,2020-03-17,-68.6833,36.2333,nic,,
D20A,2020-03-18,-68.6833,36.2333,nic,,
D20A,2020-03-19,-68.6833,36.2333,nic,,
D20A,2020-03-20,-68.6833,36.2333,nic,37.04,16.668
D20A,2020-03-21,-68.6824,36.2333,nic,,
D20A,2020-03-22,-68.68,36.2333,nic,,
D20A,2020-03-23,-68.6768,36.2333,nic,,
D20A,2020-03-24,-68.6732,36.2333,nic,,
D20A,2020-03-25,-68.67,36.2333,nic,,
D20A,2020-03-26,-68.6676,36.2333,nic,,
D20A,2020-03-27,-68.6667,36.2333,nic,37.04,16.668
D20A,2020-03-28,-68.6667,36.2333,nic,,
D20A,2020-03-29,-68.6667,36.2333,nic,,
D20A,2020-03-30,-68.6667,36.2333,nic,,
D20A,2020-03-31,-68.6667,36.2333,nic,,
D20A,2020-04-01,-68.6667,36.2333,nic,,
D20A,2020-04-02,-68.6667,36.2333,nic,,
D20A,2020-04-03,-68.6667,36.2333,nic,37.04,16.668
D20A,2020-04-04,-68.6667,36.2333,nic,,
D20A,2020-04-05,-68.6667,36.2333,nic,,
D20A,2020-04-06,-68.6667,36.2333,nic,,
D20A,2020-04-07,-68.6667,36.2333,nic,,
D20A,2020-04-08,-68.6667,36.2333,nic,,
D20A,2020-04-09,-68.6667,36.2333,nic,,
D20A,2020-04-10,-68.6667,36.2333,nic,37.04,16.668
D20A,2020-04-11,-68.6667,36.2333,nic,,
D20A,2020-04-12,-68.6667,36.2333,nic,,
D20A,2020-04-13,-68.6667,36.2333,nic,,
D20A,2020-04-14,-68.6667,36.2333,nic,,
D20A,2020-04-15,-68.6667,36.2333,nic,,
D20A,2020-04-16,-68.6667,36.2333,nic,,
D20A,2020-04-17,-68.6667,36.2333,nic,37.04,16.668
D20A,2020-04-18,-68.6667,36.2342,nic,,
D20A,2020-04-19,-68.6667,36.2366,nic,,
D20A,2020-04-20,-68.6667,36.2399,nic,,
D20A,2020-04-21,-68.6667,36.2434,nic,,
D20A,2020-04-22,-68.6667,36.2467,nic,,
D20A,2020-04-23,-68.6667,36.2491,nic,,
D20A,2020-04-24,-68.6667,36.25,nic,37.04,16.668
D20A,2020-04-25,-68.6667,36.25,nic,,
D20A,2020-04-26,-68.6667,36.25,nic,,
D20A,2020-04-27,-68.6667,36.25,nic,,
D20A,2020-04-28,-68.6667,36.25,nic,,
D20A,2020-04-29,-68.6667,36.25,nic,,
D20A,2020-04-30,-68.6667,36.25,nic,,
D20A,2020-05-01,-68.6667,36.25,nic,37.04,16.668
D20A,2020-05-02,-68.6667,36.25,nic,,
D20A,2020-05-03,-68.6667,36.25,nic,,
D20A,2020-05-04,-68.6667,36.25,nic,,
D20A,2020-05-05,-68.6667,36.25,nic,,
D20A,2020-05-06,-68.6667,36.25,nic,,
D20A,2020-05-07,-68.6667,36.25,nic,,
D20A,2020-05-08,-68.6667,36.25,nic,37.04,16.668
D20A,2020-05-09,-68.6658,36.2509,nic,,
D20A,2020-05-10,-68.6634,36.2533,nic,,
D20A,2020-05-11,-68.6601,36.2566,nic,,
D20A,2020-05-12,-68.6566,36.2601,nic,,
D20A,2020-05-13,-68.6533,36.2634,nic,,
D20A,2020-05-14,-68.6509,36.2658,nic,,
D20A,2020-05-15,-68.65,36.2667,nic,37.04,16.668
D20A,2020-05-16,-68.65,36.2667,nic,,
D20A,2020-05-17,-68.65,36.2667,nic,,
D20A,2020-05-18,-68.65,36.2667,nic,,
D20A,2020-05-19,-68.65,36.2667,nic,,
D20A,2020-05-20,-68.65,36.2667,nic,,
D20A,2020-05-21,-68.667,36.233,ascat,,
D20A,2020-05-22,-68.667,36.233,ascat,37.04,16.668
D20A,2020-05-23,-68.667,36.233,ascat,,
D20A,2020-05-24,-68.667,36.233,ascat,,
D20A,2020-05-25,-68.667,36.233,ascat,,
D20A,2020-05-26,-68.667,36.233,ascat,,
D20A,2020-05-27,-68.667,36.233,ascat,,
D20A,2020-05-28,-68.667,36.233,ascat,,
D20A,2020-05-29,-68.667,36.233,ascat,37.04,16.668
D20A,2020-05-30,-68.667,36.233,ascat,,
D20A,2020-05-31,-68.667,36.233,ascat,,
D20A,2020-06-01,-68.667,36.233,ascat,,
D20A,2020-06-02,-68.667,36.233,ascat,,
D20A,2020-06-03,-68.667,36.233,ascat,,
D20A,2020-06-04,-68.667,36.233,ascat,,
D20A,2020-06-05,-68.667,36.233,ascat,37.04,16.668
D20A,2020-06-06,-68.667,36.233,ascat,,
D20A,2020-06-07,-68.667,36.233,ascat,,
D20A,2020-06-08,-68.667,36.233,ascat,,
D20A,2020-06-09,-68.667,36.233,ascat,,
D20A,2020-06-10,-68.667,36.233,ascat,,
D20A,2020-06-11,-68.667,36.233,ascat,,
D20A,2020-06-12,-68.65,36.2667,nic,37.04,16.668
D20A,2020-06-13,-68.667,36.233,ascat,,
D20A,2020-06-14,-68.667,36.233,ascat,,
D20A,2020-06-15,-68.667,36.233,ascat,,
D20A,2020-06-16,-68.667,36.233,ascat,,
D20A,2020-06-17,-68.667,36.233,ascat,,
D20A,2020-06-18,-68.667,36.233,ascat,,
D20A,2020-06-19,-68.667,36.233,ascat,37.04,16.668
D20A,2020-06-20,-68.667,36.233,ascat,,
D20A,2020-06-21,-68.667,36.233,ascat,,
D20A,2020-06-22,-68.667,36.233,ascat,,
D20A,2020-06-23,-68.667,36.233,ascat,,
D20A,2020-06-24,-68.65,36.2667,nic,,
D20A,2020-06-25,-68.65,36.2667,nic,,
D20A,2020-06-26,-68.65,36.2667,nic,37.04,16.668
D20A,2020-06-27,-68.65,36.2667,nic,,
D20A,2020-06-28,-68.65,36.2667,nic,,
D20A,2020-06-29,-68.65,36.2667,nic,,
D20A,2020-06-30,-68.65,36.2667,nic,,
D20A,2020-07-01,-68.65,36.2667,nic,,
D20A,2020-07-02,-68.65,36.2667,nic,,
D20A,2020-07-03,-68.65,36.2667,nic,37.04,16.668
D20A,2020-07-04,-68.65,36.2667,nic,,
D20A,2020-07-05,-68.65,36.2667,nic,,
D20A,2020-07-06,-68.65,36.2667,nic,,
D20A,2020-07-07,-68.65,36.2667,nic,,
D20A,2020-07-08,-68.65,36.2667,nic,,
D20A,2020-07-09,-68.65,36.2667,nic,,
D20A,2020-07-10,-68.65,36.2667,nic,37.04,16.668
D20A,2020-07-11,-68.65,36.2667,nic,,
D20A,2020-07-12,-68.65,36.2667,nic,,
D20A,2020-07-13,-68.65,36.2667,ascat,,
D20A,2020-07-14,-68.65,36.2667,ascat,,
D20A,2020-07-15,-68.65,36.2667,ascat,,
D20A,2020-07-16,-68.65,36.2667,ascat,,
D20A,2020-07-17,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-07-18,-68.65,36.2667,ascat,,
D20A,2020-07-19,-68.65,36.2667,ascat,,
D20A,2020-07-20,-68.65,36.2667,ascat,,
D20A,2020-07-21,-68.65,36.2667,ascat,,
D20A,2020-07-22,-68.65,36.2667,nic,,
D20A,2020-07-23,-68.65,36.2667,nic,,
D20A,2020-07-24,-68.65,36.2667,nic,37.04,16.668
D20A,2020-07-25,-68.65,36.2667,nic,,
D20A,2020-07-26,-68.65,36.2667,nic,,
D20A,2020-07-27,-68.65,36.2667,nic,,
D20A,2020-07-28,-68.65,36.2667,nic,,
D20A,2020-07-29,-68.65,36.2667,nic,,
D20A,2020-07-30,-68.65,36.2667,nic,,
D20A,2020-07-31,-68.65,36.2667,nic,37.04,16.668
D20A,2020-08-01,-68.65,36.2667,nic,,
D20A,2020-08-02,-68.65,36.2667,ascat,,
D20A,2020-08-03,-68.65,36.2667,ascat,,
D20A,2020-08-04,-68.65,36.2667,ascat,,
D20A,2020-08-05,-68.65,36.2667,ascat,,
D20A,2020-08-06,-68.65,36.2667,ascat,,
D20A,2020-08-07,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-08-08,-68.65,36.2667,ascat,,
D20A,2020-08-09,-68.65,36.2667,ascat,,
D20A,2020-08-10,-68.65,36.2667,ascat,,
D20A,2020-08-11,-68.65,36.2667,ascat,,
D20A,2020-08-12,-68.65,36.2667,nic,,
D20A,2020-08-13,-68.65,36.2667,nic,,
D20A,2020-08-14,-68.65,36.2667,nic,37.04,16.668
D20A,2020-08-15,-68.65,36.2667,nic,,
D20A,2020-08-16,-68.65,36.2667,nic,,
D20A,2020-08-17,-68.65,36.2667,nic,,
D20A,2020-08-18,-68.65,36.2667,nic,,
D20A,2020-08-19,-68.65,36.2667,nic,,
D20A,2020-08-20,-68.65,36.2667,ascat,,
D20A,2020-08-21,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-08-22,-68.65,36.2667,ascat,,
D20A,2020-08-23,-68.65,36.2667,ascat,,
D20A,2020-08-24,-68.65,36.2667,ascat,,
D20A,2020-08-25,-68.65,36.2667,ascat,,
D20A,2020-08-26,-68.65,36.2667,ascat,,
D20A,2020-08-27,-68.65,36.2667,ascat,,
D20A,2020-08-28,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-08-29,-68.65,36.2667,nic,,
D20A,2020-08-30,-68.65,36.2667,ascat,,
D20A,2020-08-31,-68.65,36.2667,nic,,
D20A,2020-09-01,-68.65,36.2667,nic,,
D20A,2020-09-02,-68.65,36.2667,nic,,
D20A,2020-09-03,-68.65,36.2667,nic,,
D20A,2020-09-04,-68.65,36.2667,nic,37.04,16.668
D20A,2020-09-05,-68.65,36.2667,nic,,
D20A,2020-09-06,-68.65,36.2667,nic,,
D20A,2020-09-07,-68.65,36.2667,nic,,
D20A,2020-09-08,-68.65,36.2667,nic,,
D20A,2020-09-09,-68.65,36.2667,nic,,
D20A,2020-09-10,-68.65,36.2667,nic,,
D20A,2020-09-11,-68.65,36.2667,nic,37.04,16.668
D20A,2020-09-12,-68.65,36.2667,nic,,
D20A,2020-09-13,-68.65,36.2667,nic,,
D20A,2020-09-14,-68.65,36.2667,nic,,
D20A,2020-09-15,-68.65,36.2667,nic,,
D20A,2020-09-16,-68.65,36.2667,nic,,
D20A,2020-09-17,-68.65,36.2667,nic,,
D20A,2020-09-18,-68.65,36.2667,nic,37.04,16.668
D20A,2020-09-19,-68.65,36.2667,nic,,
D20A,2020-09-20,-68.65,36.2667,nic,,
D20A,2020-09-21,-68.65,36.2667,nic,,
D20A,2020-09-22,-68.65,36.2667,nic,,
D20A,2020-09-23,-68.65,36.2667,nic,,
D20A,2020-09-24,-68.65,36.2667,nic,,
D20A,2020-09-25,-68.65,36.2667,nic,37.04,16.668
D20A,2020-09-26,-68.65,36.2667,ascat,,
D20A,2020-09-27,-68.65,36.2667,ascat,,
D20A,2020-09-28,-68.65,36.2667,ascat,,
D20A,2020-09-29,-68.65,36.2667,ascat,,
D20A,2020-09-30,-68.65,36.2667,ascat,,
D20A,2020-10-01,-68.65,36.2667,ascat,,
D20A,2020-10-02,-68.65,36.2667,ascat,,
D20A,2020-10-03,-68.65,36.2667,ascat,,
D20A,2020-10-04,-68.65,36.2667,ascat,,
D20A,2020-10-05,-68.65,36.2667,ascat,,
D20A,2020-10-06,-68.65,36.2667,ascat,,
D20A,2020-10-07,-68.65,36.2667,ascat,,
D20A,2020-10-08,-68.65,36.2667,ascat,,
D20A,2020-10-09,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-10-10,-68.65,36.2667,ascat,,
D20A,2020-10-11,-68.65,36.2667,ascat,,
D20A,2020-10-12,-68.65,36.2667,ascat,,
D20A,2020-10-13,-68.65,36.2667,ascat,,
D20A,2020-10-14,-68.65,36.2667,ascat,,
D20A,2020-10-15,-68.65,36.2667,ascat,,
D20A,2020-10-16,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-10-17,-68.65,36.2667,ascat,,
D20A,2020-10-18,-68.65,36.2667,ascat,,
D20A,2020-10-19,-68.65,36.2667,ascat,,
D20A,2020-10-20,-68.65,36.2667,ascat,,
D20A,2020-10-21,-68.65,36.2667,ascat,,
D20A,2020-10-22,-68.65,36.2667,ascat,,
D20A,2020-10-23,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-10-24,-68.65,36.2667,ascat,,
D20A,2020-10-25,-68.65,36.2667,ascat,,
D20A,2020-10-26,-68.65,36.2667,ascat,,
D20A,2020-10-27,-68.65,36.2667,ascat,,
D20A,2020-10-28,-68.65,36.2667,ascat,,
D20A,2020-10-29,-68.65,36.2667,ascat,,
D20A,2020-10-30,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-10-31,-68.65,36.2667,ascat,,
D20A,2020-11-01,-68.65,36.2667,ascat,,
D20A,2020-11-02,-68.65,36.2667,ascat,,
D20A,2020-11-03,-68.65,36.2667,ascat,,
D20A,2020-11-04,-68.65,36.2667,ascat,,
D20A,2020-11-05,-68.65,36.2667,ascat,,
D20A,2020-11-06,-68.65,36.2667,ascat,37.04,16.668
D20A,2020-11-07,-68.65,36.2667,ascat,,
D20A,2020-11-08,-68.65,36.2667,ascat,,
D20A,2020-11-09,-68.65,36.2667,ascat,,
D20A,2020-11-10,-68.65,36.2667,ascat,,
D20A,2020-11-11,-68.65,36.2667,ascat,,
D20A,2020-11-12,-68.65,36.2667,ascat,,
D20A,2020-11-13,-68.65,36.2667,ascat,,
D20A,2020-11-14,-68.65,36.2667,ascat,,
D20A,2020-11-15,-68.65,36.2667,ascat,,
D20A,2020-11-16,-68.65,36.2667,ascat,,
D20A,2020-11-17,-68.65,36.2667,ascat,,
D20A,2020-11-18,-68.65,36.2667,ascat,,
D20A,2020-11-19,-68.65,36.2667,ascat,,
D20A,2020-11-20,-68.65,36.2667,ascat,,
D20A,2020-11-21,-68.65,36.2667,ascat,,
D20A,2020-11-22,-68.65,36.2667,ascat,,
D20A,2020-11-23,-68.65,36.2667,ascat,,
D20A,2020-11-24,-68.65,36.2667,ascat,,
D20A,2020-11-25,-68.65,36.2667,ascat,,
D20A,2020-11-26,-68.65,36.2667,ascat,,
D20A,2020-11-27,-68.65,36.2667,ascat,,
D20A,2020-11-28,-68.65,36.2667,ascat,,
D20A,2020-11-29,-68.65,36.2667,ascat,,
D20A,2020-11-30,-68.65,36.2667,ascat,,
D20A,2020-12-01,-68.65,36.2667,ascat,,
D20A,2020-12-02,-68.65,36.2667,ascat,,
D20A,2020-12-03,-68.65,36.2667,ascat,,
D20A,2020-12-04,-68.65,36.2667,ascat,,
D20A,2020-12-05,-68.65,36.2667,ascat,,
D20A,2020-12-06,-68.65,36.2667,ascat,,
D20A,2020-12-07,-68.65,36.2667,ascat,,
D20A,2020-12-08,-68.65,36.2667,ascat,,
D20A,2020-12-09,-68.65,36.2667,ascat,,
D20A,2020-12-10,-68.65,36.2667,ascat,,
D20A,2020-12-11,-68.65,36.2667,ascat,,
D20A,2020-12-12,-68.65,36.2667,ascat,,
D20A,2020-12-13,-68.65,36.2667,ascat,,
D20A,2020-12-14,-68.65,36.2667,ascat,,
